id,source,translation,n2m
983,Im Folgenden finden Sie aktuellsten Grafikkartenhersteller:,Below you will find the latest graphics card manufacturers:,1-1
984,Wie man alle unnötigen Hintergrundanwendung beenden kann,How to terminate all unnecessary background applications,1-1
985,"Wichtiger Hinweis: Nach dem Beendes des Spiels sollten Sie die Hintergrundanwendungen wieder reaktivieren, indem Sie ihren PC neu starten.","Important note: After finishing the game, you should reactivate the background applications by restarting your PC.",1-2
986,"Dadurch werden alle Hintergrundanwendungen, die Sie beendet haben, automatisch reaktiviert.",This will automatically reactivate all the background applications that you have ended.,1-1
987,Windows 98/ME,Windows 98/ME,1-1
988,1. Halten Sie die Tasten STRG und ALT auf Ihrer Tastatur gedrückt und drücken Sie dann ENTF.,Hold down the CTRL and ALT keys on your keyboard and then press DEL.,1-1
989,"Nun wird das Fenster „Anwendung schließen” angezeigt, in dem alle Hintergrundanwendungen aufgelistet werden, die gerade auf Ihrem System laufen.","The ""Close Application"" window will now appear, listing all background applications currently running on your system.",1-1
990,"2. Um eine Hintergrundanwendung zu beenden, klicken Sie auf den Eintrag in der Taskliste und dann auf die Schaltfläche „Task beenden“.","2. To end a background application, click on the entry in the task list and then on the ""End Task"" button.",1-1
991,"Hinweis: Beenden Sie auf keinen Fall die Hintergrundanwendungen Explorer und Systray, da diese für die Ausführung von Windows benötigt werden.","Note: Do not end the background applications Explorer and Systray, as these are needed for Windows to run.",1-1
992,Alle anderen Hintergrundanwendungen können Sie gefahrlos beenden.,All other background applications can be safely ended.,1-1
993,3. Das Fenster wird jetzt geschlossen und der Task ist beendet.,3. The window will now close and the task is ended.,1-1
994,"Wiederholen Sie obige Schritte, um alle anderen Hintergrundanwendungen (bis auf „Explorer“ und „Systray“) zu beenden.","Repeat the above steps to end all other background applications (except for ""Explorer"" and ""Systray"").",1-1
995,Windows 2000/XP Professional,Windows 2000/XP Professional,1-1
996,1. Halten Sie die Tasten STRG und ALT auf Ihrer Tastatur gedrückt und drücken Sie dann ENTF.,Hold down the CTRL and ALT keys on your keyboard and then press DEL.,1-1
997,Nun wird das Windows-Sicherheitsfenster angezeigt.,The Windows Security window will now appear.,1-1
998,"2. Klicken Sie auf „Task-Manager“, um den Windows-Task-Manager zu öffnen.","2. Click on ""Task Manager"" to open the Windows Task Manager.",1-1
999,"Um eine Hintergrundanwendung zu beenden, wechseln Sie zur Registerkarte „Anwendungen“, klicken Sie auf den entsprechenden Eintrag in der Taskliste und dann auf die Schaltfläche „Task beenden"".","To end a background application, switch to the ""Applications"" tab, click on the corresponding entry in the task list, and then click on the ""End Task"" button.",1-1
1000,"Hinweis: Abhängig von Ihren Systemeinstellungen kann es vorkommen, dass bei einem Druck auf STRG, ALT und ENTF nicht das Windows-Sicherheitsfenster angezeigt wird, sondern sofort der Windows-Task-Manager erscheint.","Note: Depending on your system settings, pressing CTRL, ALT, and DEL may not display the Windows Security window, but the Windows Task Manager may appear immediately.",1-1
1001,Windows XP Home,Windows XP Home,1-1
1002,1. Halten Sie die Tasten STRG und ALT auf Ihrer Tastatur gedrückt und drücken Sie dann ENTF.,Hold down the CTRL and ALT keys on your keyboard and then press DEL.,1-1
1003,Nun wird der Windows-Task-Manager angezeigt.,The Windows Task Manager will now appear.,1-1
1004,"2. Um eine Hintergrundanwendung zu beenden, wechseln Sie zur Registerkarte „Anwendungen"", klicken Sie auf den entsprechenden Eintrag in der Taskliste und dann auf die Schaltfläche „Task beenden“.","2. To end a background application, switch to the ""Applications"" tab, click on the corresponding entry in the task list, and then click on the ""End Task"" button.",1-1
1005,Bevor Sie die Hotline anrufen,Before you call the hotline.,1-1
1006,"Wenn Sie anrufen möchten, sollten Sie sich an Ihren PC setzen und die folgenden Informationen bereithalten (siehe Abschnitt „Überprüfen der Systemkonfiguration“).","If you wish to make a call, you should sit at your PC and have the following information ready (see section ""Checking the System Configuration"").",1-1
1007,Bereiten Sie bitte auch Notizmaterial vor.,Please also prepare note-taking materials.,1-1
1008,- PC-Marke und -Modell - Prozessortyp - Betriebssystem inklusive Versionsnummer (z.B. Windows® 98;,PC brand and model Processor type Operating system including version number (e. g.,1-3
1009,Windows® Me) - RAM (Arbeitsspeicher) - Informationen über Grafik- und Soundkarte und Treiber,Windows® 98; Windows® Me) RAM (memory) Information about graphics and sound card and drivers,1-3
1010,EINLEITENDE WORTE ZU FAHRENHEIT,INTRODUCTORY WORDS TO FAHRENHEIT,1-1
1011,"Der Wunsch, Videospiele zu entwickeln wurde bei mir durch das Aufkommen der 3D-Echtzeit-Technologie entfacht, die plötzlich jede Menge neuer Möglichkeiten eröffnete und mir als ein neues Ausdrucksmittel erschien, mithilfe dessen man die Welt an ihre Grenzen stoßen lassen konnte.","My desire to develop video games was sparked by the advent of 3D real-time technology, which suddenly opened up a host of new possibilities and appeared to me as a new means of expression, with which one could push the world to its limits.",1-1
1012,"Sie stellte für mich eine Möglichkeit dar, neue Horizonte zu erschließen.",It represented a way for me to explore new horizons.,1-1
1013,Ich kam mir wie ein cinematographischer Pionier zu Beginn des 20. Jahrhunderts vor:,I felt like a cinematic pioneer at the beginning of the 20th century:,2-1
1014,"Zum einen mühte ich mich zwar mit der noch unausgereiften Technik ab, aber zum anderen war ich mir bewusst, dass es noch alles zu entdecken galt - insbesondere eine neue Sprache, die sowohl narrativ als auch visuell zu sein hatte.","On the one hand, I was struggling with the still immature technology, but on the other hand, I was aware that there was still everything to discover especially a new language that had to be both narrative and visual.",1-1
1015,"Um ganz ehrlich zu sein, konnten die nächsten zehn Jahre meinen Hunger nicht stillen.","To be honest, the next ten years could not satisfy my hunger.",1-1
1016,"Ich hatte das dumpfe Gefühl, dass die Videospiele nur einen winzigen Teil ihrer erstaunlichen kreativen Möglichkeiten ausnutzten, weil sie zu sehr auf „Action“ aus waren und darüber ein fundamentales Element der menschlichen Erfahrungswelt vergaßen: die Empfindungen.","I had the vague feeling that video games were only exploiting a tiny part of their amazing creative possibilities because they were too focused on ""action"" and forgot a fundamental element of human experience: sensations.",1-1
1017,Inzwischen machte die Technologie weiterhin rasante Fortschritte.,"Meanwhile, technology continued to make rapid progress.",1-1
1018,"Fahrenheit stellt meinen Beitrag dazu dar, Videospiele zu einem wahren, Empfindungen übermittelnden Ausdrucksmittel zu machen.",Fahrenheit is my contribution to making video games a true means of conveying sensations.,1-1
1019,"Auch wenn dies natürlich in völlig anderer Form hätte geschehen können, so ist Fahrenheits größter Verdienst doch die Tatsache, dass hier reelle Fragen aufgeworfen und konkrete Antworten angeboten werden.","Even though this could have happened in a completely different form, Fahrenheit's greatest merit is the fact that it raises real questions and offers concrete answers.",1-1
1020,"Fahrenheit ist der Beweis dafür, dass man durchaus ein interaktives Spielerlebnis kreieren kann, das nicht nur darauf basiert, in dunklen Korridoren gegen abscheuliche Monster zu kämpfen und auf Kisten zu ballern, um sich Munition zu beschaffen, sondern weit anspruchsvollere und tiefgehendere Inhalte besitzt.","Fahrenheit is proof that you can create an interactive gaming experience that is not just based on fighting hideous monsters in dark corridors and shooting at boxes to get ammunition, but has much more demanding and profound content.",1-1
1021,"Es ist der Beweis dafür, dass man sowohl eine Story erzählen als auch einen Spielinhalt anbieten kann, ohne deswegen die narrativen oder die interaktiven Elemente opfern zu müssen.",It is proof that you can both tell a story and offer game content without having to sacrifice the narrative or interactive elements.,1-1
1022,"Ich hoffe, dass sowohl eingefleischte Gamer als auch Gelegenheitsspieler Spaß an diesem neuen Spielerlebnis haben werden.",I hope that both hardcore gamers and casual players will enjoy this new gaming experience.,1-1
1023,"Sollten Sie Videospielen gegenüber eher skeptisch eingestellt sein, darf ich hoffen, dass Fahrenheit dazu beiträgt, Ihre diesbezügliche Einstellung zu ändern.","If you are rather skeptical about video games, I hope that Fahrenheit will help to change your attitude in this respect.",1-1
1024,"Mögen auch andere Entwickler den Wunsch verspüren, diesen neuen kreativen Pfad einzuschlagen und ihn mit ihren eigenen Inspirationen, ihrem Talent und Ehrgeiz bereichern.","May other developers also feel the desire to embark on this new creative path and enrich it with their own inspirations, talent and ambition.",1-1
1025,"Die Interaktivität steckt noch in den Kinderschuhen und bietet die Chance, erst noch alles entdecken zu können.",Interactivity is still in its infancy and offers the chance to discover everything.,1-1
1026,"In den vergangenen zwei Jahren hat Fahrenheit einen großen Teil unseres Lebens ausgefüllt und stellte für das gesamte Quantic Dream-Team ein unvergessliches zwischenmenschliches und intellektuelles Abenteuer dar, bei dem wir uns immer wieder gezwungen sahen, viele der zuvor als unumstößlich erachteten Grundsätze in Frage zu stellen.","Over the past two years, Fahrenheit has filled a large part of our lives and has been an unforgettable interpersonal and intellectual adventure for the entire Quantic Dream team, in which we were constantly forced to question many of the principles previously considered inviolable.",1-1
1027,"Ich würde mich glücklich schätzen, wenn Fahrenheit - ähnlich wie Bücher, Filme und Songs, die einen bleibenden Eindruck bei Ihnen hinterlassen haben - ebenfalls nicht ganz spurlos an Ihnen vorüber geht.","I would be happy if Fahrenheit like books, movies and songs that have left a lasting impression on you also does not pass you by without leaving a trace.",1-1
1028,David Cage,David Cage,1-1
1029,DIE README-DATEI,THE README FILE,1-1
1030,"Auf der Fahrenheit DVD-ROM befindet sich eine ReadMe- Datei, in der die Lizenzvereinbarung und aktualisierte Informationen zum Spiel eingesehen werden können.","On the Fahrenheit DVD-ROM, there is a ReadMe file that contains the license agreement and updated information about the game.",1-1
1031,"Wir empfehlen Ihnen, sich diese Datei anzusehen, damit Sie von den Änderungen Kenntnis nehmen können, die nach Druck dieses Handbuchs noch vorgenommen wurden.",We recommend that you view this file so you can be aware of any changes that have been made after this manual was printed.,1-1
1032,"Um die Datei anzeigen zu können, doppelklicken Sie im Verzeichnis Fahrenheit auf Ihrer Festplatte darauf (normalerweise C:\Programme\Atari\Fahrenheit).","To view the file, double-click on it in the Fahrenheit directory on your hard drive (usually C:\Programs\Atari\Fahrenheit).",1-1
1033,"Sie können die ReadMe-Datei aber auch aufrufen, indem Sie zuerst auf die Start-Schaltfläche der Windows®-Taskleiste klicken und dann nacheinander „Programme“, „Atari“, „Fahrenheit“ und zum Schluss die ReadMe- Datei auswählen.","You can also access the ReadMe file by first clicking on the Start button on the Windows® taskbar and then sequentially selecting ""Programs"", ""Atari"", ""Fahrenheit"", and finally the ReadMe file.",1-1
